file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,project
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/nat/ICECandidate.java,org.jivesoftware.smackx.jingle.nat.ICECandidate$Anonymous1,anonymous,5,5,0,5,12,1,0,14,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,50,1,3,2,2,0,1,3,7,0,7,5,1,0,0,32,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/ext/history/AgentChatHistory.java,org.jivesoftware.smackx.workgroup.ext.history.AgentChatHistory$InternalProvider,innerclass,6,6,0,6,23,1,0,9,1,0.0,,,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,55,2,2,10,0,14,9,1,21,0,13,2,0,0,0,43,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/debugger/ConsoleDebugger.java,org.jivesoftware.smack.debugger.ConsoleDebugger$Anonymous4,anonymous,0,0,0,0,5,1,0,4,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,10,0,0,5,0,0,0,0,0,25,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/muc/PacketMultiplexListener.java,org.jivesoftware.smackx.muc.PacketMultiplexListener$Anonymous1,anonymous,2,2,0,2,2,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0,0,1,0,1,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/debugger/ConsoleDebugger.java,org.jivesoftware.smack.debugger.ConsoleDebugger$Anonymous2,anonymous,0,0,0,0,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,7,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/debugger/ConsoleDebugger.java,org.jivesoftware.smack.debugger.ConsoleDebugger$Anonymous3,anonymous,1,1,0,1,2,1,0,4,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,1,0,1,0,0,0,12,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/util/Base64.java,org.jivesoftware.smack.util.Base64$InputStream,innerclass,3,3,0,3,30,3,0,4,4,0.53571427,0.0,0.0,4,0,4,0,0,0,4,0,0,0,7,0,0,7,0,0,0,0,2,113,7,4,6,1,2,2,38,25,1,17,5,0,0,0,111,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/packet/Transcripts.java,org.jivesoftware.smackx.workgroup.packet.Transcripts$AgentDetail,innerclass,0,0,0,0,8,1,0,3,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,34,4,0,3,0,0,8,0,4,0,4,1,0,0,0,37,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/nat/ResultListener.java,org.jivesoftware.smackx.jingle.nat.ResultListener,interface,2,4,2,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jl/decoder/LayerIIIDecoder.java,javazoom.jl.decoder.LayerIIIDecoder$temporaire2,innerclass,1,1,0,1,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,3,2,0,2,0,0,0,0,5,8,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/nat/TransportNegotiator.java,org.jivesoftware.smackx.jingle.nat.TransportNegotiator$Ice,innerclass,8,8,0,8,9,3,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,3,1,1,0,0,2,1,8,0,5,3,0,0,0,51,25,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/Bytestream.java,org.jivesoftware.smackx.packet.Bytestream,class,7,15,8,7,29,3,0,23,108,0.8470588,0.0,0.0,17,0,17,0,0,0,17,0,0,0,5,0,0,5,0,0,1,0,1,198,13,3,5,0,0,8,2,8,0,7,4,0,4,0,135,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/SettingsManager.java,xmppclient.SettingsManager,class,4,11,7,4,27,1,0,33,56,0.88461536,0.0,0.0,13,0,11,2,0,0,11,0,0,0,6,4,4,2,0,0,4,0,7,112,7,2,2,3,0,10,1,25,5,21,2,0,0,0,144,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/audio/BasicPlayerTest.java,xmppclient.audio.BasicPlayerTest,class,7,8,1,7,10,1,0,10,26,0.75,0.0,0.0,8,1,8,0,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,40,0,0,1,1,0,5,1,5,4,4,1,0,0,0,128,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyTOLY.java,org.farng.mp3.id3.FrameBodyTOLY,class,2,4,2,2,5,5,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/packet/QueueOverview.java,org.jivesoftware.smackx.workgroup.packet.QueueOverview$Provider,innerclass,5,5,0,5,10,1,0,12,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,29,1,1,4,0,3,4,0,4,0,2,2,0,0,0,14,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/Bytestream.java,org.jivesoftware.smackx.packet.Bytestream$Mode,enum,1,1,0,1,2,1,0,1,0,0.0,,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,1,0,0,0,2,0,1,1,0,0,0,26,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/audio/AudioLibrary.java,xmppclient.audio.AudioLibrary$Anonymous1,anonymous,1,1,0,1,3,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,1,0,0,0,0,1,0,0,0,5,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/VCard.java,org.jivesoftware.smackx.packet.VCard$VCardWriter$Anonymous7,anonymous,0,0,0,0,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/packet/JingleContentInfo.java,Ringing,innerclass,1,2,0,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/debugger/ConsoleDebugger.java,org.jivesoftware.smack.debugger.ConsoleDebugger$Anonymous1,anonymous,0,0,0,0,1,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/mediaimpl/sshare/api/AbstractBufferedImageOp.java,org.jivesoftware.smackx.jingle.mediaimpl.sshare.api.AbstractBufferedImageOp,class,1,2,1,1,14,1,2,15,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,6,1,0,0,4,4,0,2,1,0,0,0,77,1025,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/VCard.java,org.jivesoftware.smackx.packet.VCard$VCardWriter$Anonymous6,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/SharedGroupsInfo.java,org.jivesoftware.smackx.packet.SharedGroupsInfo$Provider,innerclass,4,4,0,4,7,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,1,1,2,0,0,2,0,4,0,3,3,0,0,0,21,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/VCard.java,org.jivesoftware.smackx.packet.VCard$VCardWriter$Anonymous5,anonymous,2,2,0,2,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/VCard.java,org.jivesoftware.smackx.packet.VCard$VCardWriter$Anonymous4,anonymous,2,2,0,2,2,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,2,0,2,1,0,0,0,9,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/packet/UserID.java,org.jivesoftware.smackx.workgroup.packet.UserID$Provider,innerclass,4,4,0,4,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,1,0,1,0,0,0,0,13,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/OutgoingJingleSession.java,org.jivesoftware.smackx.jingle.OutgoingJingleSession$Inviting,innerclass,5,6,0,6,6,2,0,6,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,1,0,1,0,1,0,0,0,0,57,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyTDTG.java,org.farng.mp3.id3.FrameBodyTDTG,class,5,7,2,5,8,5,0,3,28,0.0,0.0,0.0,8,0,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,5,1,0,0,0,0,0,0,0,55,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyAENC.java,org.farng.mp3.id3.FrameBodyAENC,class,7,8,1,7,8,4,0,5,28,0.0,0.0,0.0,8,0,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,11,3,0,1,0,0,0,0,0,135,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/jingle/packet/Jingle.java,xmppclient.jingle.packet.Jingle$Content,enum,1,1,0,1,4,1,0,3,0,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,14,3,1,0,0,0,1,1,2,0,2,2,0,0,0,29,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/ID3v2_4Frame.java,org.farng.mp3.id3.ID3v2_4Frame,class,26,30,4,26,49,6,0,36,25,0.45454547,0.0,0.0,11,0,11,0,0,0,11,0,0,0,2,0,0,0,2,0,0,0,7,196,5,3,14,0,14,20,57,61,4,21,3,0,0,0,373,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jl/decoder/FrameDecoder.java,javazoom.jl.decoder.FrameDecoder,interface,0,4,4,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/filetransfer/Socks5TransferNegotiatorManager.java,org.jivesoftware.smackx.filetransfer.Socks5TransferNegotiatorManager$ProxyProcess,innerclass,5,5,0,5,30,1,0,20,14,0.71111107,0.0,0.0,9,0,7,1,0,1,8,0,0,0,5,0,0,5,0,0,2,0,2,141,4,4,7,6,1,4,19,24,0,15,5,0,0,0,84,0,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/OfferContent.java,org.jivesoftware.smackx.workgroup.agent.OfferContent,class,0,6,6,0,3,1,3,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1025,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jl/decoder/LayerIIIDecoder.java,javazoom.jl.decoder.LayerIIIDecoder$Sftable,innerclass,1,1,0,1,2,1,0,0,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,2,4,0,2,0,0,0,0,5,0,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/ChatStateExtension.java,org.jivesoftware.smackx.packet.ChatStateExtension,class,4,8,4,4,4,1,0,3,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,27,3,0,0,0,0,4,0,1,1,1,0,0,1,0,38,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyTBPM.java,org.farng.mp3.id3.FrameBodyTBPM,class,2,4,2,2,5,5,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,45,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jlgui/basicplayer/BasicPlayer.java,javazoom.jlgui.basicplayer.BasicPlayer,class,11,17,6,11,157,1,0,109,662,0.9020408,0.0,0.0,49,0,32,0,17,0,49,0,0,0,25,9,8,7,10,0,6,0,20,572,24,9,52,10,23,55,72,121,38,72,7,0,0,0,288,1,35,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jl/decoder/LayerIIIDecoder.java,javazoom.jl.decoder.LayerIIIDecoder$gr_info_s,innerclass,1,1,0,1,1,1,0,0,0,0.85714287,,,1,0,1,0,0,0,1,0,0,0,14,0,14,0,0,0,0,0,0,20,0,0,0,0,0,0,14,14,0,14,0,0,0,0,29,8,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/ConnectionConfiguration.java,org.jivesoftware.smack.ConnectionConfiguration,class,4,12,8,4,40,1,0,7,704,0.93928576,0.0,0.0,40,0,34,1,0,5,39,0,0,0,21,0,0,21,0,0,0,0,2,161,21,0,0,0,0,6,0,37,0,24,0,0,1,0,266,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/packet/DepartQueuePacket.java,org.jivesoftware.smackx.workgroup.packet.DepartQueuePacket,class,2,4,2,2,4,3,0,5,1,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,22,1,0,1,0,0,4,0,2,0,2,1,0,0,0,69,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/filename/AbstractFilenameComposite.java,org.farng.mp3.filename.AbstractFilenameComposite,class,4,14,10,4,10,1,2,0,39,0.7,0.0,0.0,10,0,8,0,2,0,10,6,0,0,1,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,3,0,1,0,0,0,0,82,1025,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyWPAY.java,org.farng.mp3.id3.FrameBodyWPAY,class,2,4,2,2,5,5,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,41,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/jlayer/src/javazoom/jl/player/advanced/PlaybackEvent.java,javazoom.jl.player.advanced.PlaybackEvent,class,1,4,3,1,7,1,0,0,3,0.7428571,0.0,0.0,7,0,7,0,0,0,7,0,0,0,5,2,2,3,0,0,0,0,0,30,3,0,0,0,0,0,2,8,0,5,0,0,0,0,31,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/media/ContentInfo.java,org.jivesoftware.smackx.jingle.media.ContentInfo$Audio,innerclass,2,2,0,2,8,2,0,2,0,0.5555556,0.0,0.0,3,1,3,0,0,0,3,0,0,0,6,5,5,1,0,0,5,0,0,35,7,0,0,0,0,10,0,7,0,6,1,0,0,0,34,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/nat/TcpUdpBridgeClient.java,org.jivesoftware.smackx.jingle.nat.TcpUdpBridgeClient$Anonymous2,anonymous,1,1,0,1,3,1,0,9,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,1,0,1,0,2,2,5,1,5,2,0,0,0,20,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/nat/TcpUdpBridgeClient.java,org.jivesoftware.smackx.jingle.nat.TcpUdpBridgeClient$Anonymous1,anonymous,1,1,0,1,4,1,0,8,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,1,0,3,5,3,1,3,3,0,0,0,20,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/audio/ui/StreamUI.java,xmppclient.audio.ui.StreamUI,class,8,13,5,8,9,6,0,41,15,0.8095238,0.0,0.0,7,1,3,4,0,0,3,0,0,0,9,0,0,9,0,0,0,0,3,94,0,0,1,1,0,11,3,11,1,11,1,4,0,0,83,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/org/jivesoftware/smackx/jingle/JingleNegotiator.java,org.jivesoftware.smackx.jingle.JingleNegotiator,class,6,32,26,6,24,4,6,8,86,0.796875,0.0,0.0,16,0,14,0,2,0,16,1,0,0,4,0,0,4,0,0,1,0,0,148,8,0,6,0,0,0,0,8,0,6,1,0,2,0,112,1025,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/search/UserSearch.java,org.jivesoftware.smackx.search.UserSearch,class,16,19,3,16,25,3,0,30,15,0.0,0.0,0.0,6,1,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,137,6,1,10,0,1,19,0,17,0,15,3,0,1,0,123,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/id3/FrameBodyTMED.java,org.farng.mp3.id3.FrameBodyTMED,class,2,4,2,2,5,5,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,86,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/packet/MUCOwner.java,org.jivesoftware.smackx.packet.MUCOwner$Item,innerclass,1,1,0,1,21,1,0,8,66,0.8461538,0.0,0.0,13,0,13,0,0,0,13,0,0,0,6,0,0,6,0,0,0,0,0,74,7,0,8,0,0,16,0,7,0,7,2,0,0,0,102,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/packet/Registration.java,org.jivesoftware.smack.packet.Registration,class,2,5,3,2,9,3,0,6,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,34,3,1,2,0,0,8,1,6,0,4,2,0,0,0,104,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/packet/Authentication.java,org.jivesoftware.smack.packet.Authentication,class,2,4,2,2,20,3,0,6,21,0.6818182,0.0,0.0,11,0,11,0,0,0,11,0,0,0,4,0,0,4,0,0,0,0,2,74,5,0,5,0,0,18,0,10,1,5,2,0,0,0,94,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/ext/forms/WorkgroupForm.java,org.jivesoftware.smackx.workgroup.ext.forms.WorkgroupForm,class,3,5,2,3,1,3,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,2,2,2,0,0,0,2,0,0,32,1,0,0,0,0,7,0,3,0,3,0,0,1,0,29,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/packet/RosterPacket.java,org.jivesoftware.smack.packet.RosterPacket$Item,innerclass,3,3,0,3,16,1,0,8,12,0.6666667,0.0,0.0,12,0,12,0,0,0,12,0,0,0,5,0,0,5,0,0,1,0,3,63,6,1,3,0,0,12,0,9,0,6,1,0,0,0,47,9,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/muc/RoomListenerMultiplexor.java,org.jivesoftware.smackx.muc.RoomListenerMultiplexor,class,8,10,2,8,15,1,0,14,35,0.7045455,0.0,0.0,11,1,9,2,0,0,9,0,0,0,4,1,0,4,0,0,1,0,0,105,1,0,3,0,0,3,0,5,0,5,2,0,2,0,93,0,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/AgentSession.java,org.jivesoftware.smackx.workgroup.agent.AgentSession$Anonymous5,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/AgentSession.java,org.jivesoftware.smackx.workgroup.agent.AgentSession$Anonymous4,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/CustomStatusDialog.java,xmppclient.CustomStatusDialog$Anonymous3,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/muc/InvitationListener.java,org.jivesoftware.smackx.muc.InvitationListener,interface,2,6,4,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/AgentSession.java,org.jivesoftware.smackx.workgroup.agent.AgentSession$Anonymous3,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/CustomStatusDialog.java,xmppclient.CustomStatusDialog$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/util/collections/AbstractHashedMap.java,org.jivesoftware.smack.util.collections.AbstractHashedMap,class,15,29,14,15,123,11,0,55,590,0.92588615,0.0,0.0,49,0,16,0,33,0,49,0,0,0,19,11,0,0,19,0,11,0,2,677,52,19,45,2,18,11,37,123,15,75,4,0,9,0,397,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/AgentSession.java,org.jivesoftware.smackx.workgroup.agent.AgentSession$Anonymous2,anonymous,0,0,0,0,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smackx/workgroup/agent/AgentSession.java,org.jivesoftware.smackx.workgroup.agent.AgentSession$Anonymous1,anonymous,2,2,0,2,2,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/src/xmppclient/CustomStatusDialog.java,xmppclient.CustomStatusDialog$Anonymous4,anonymous,1,1,0,1,1,1,0,2,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,-1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/mp3tag/src/org/farng/mp3/lyrics3/FieldBodyEAR.java,org.farng.mp3.lyrics3.FieldBodyEAR,class,4,8,4,4,8,4,0,4,28,0.0,0.0,0.0,8,0,7,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,0,0,5,0,0,0,0,0,0,0,0,87,1,0,XMPP-Client
/content/ck/repos_java/XMPP-Client/lib/smack/source/org/jivesoftware/smack/provider/PacketExtensionProvider.java,org.jivesoftware.smack.provider.PacketExtensionProvider,interface,2,45,43,2,1,1,0,0,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,XMPP-Client
